"The parishioners of St. Michael and All Angels stop to chat at the church door, as members here always have stopped to chat at the church door.",0
"He has been studying all night, and she has been, too.",1
"To reduce the danger of such pricing cycles, Akzo has invested heavily in specialty chemicals, which have highly specific industrial uses and tend to produce much higher profit margins than do bulk chemicals.",1
"But there's a chance we might,"" said David Wilson, head of Penn Mutual's $100 million stock portfolio.",1
They are worth more because they pay higher interest than newly issued bonds do pay interest.,0
So far no one has analyzed that.,0
"Second, if the key assumption is valid, Democrats should have lower attendance rates on roll-call votes than Republicans do have lower attendance rates on roll-call votes to the extent that such votes reflect national policy making and that participating in such votes takes away from the time a legislator could otherwise devote to local benefit-seeking.",0
"I want to try to begin to write a novel, and Mary to try to begin to draft a play.",0
I want to try to begin to write a novel and Mary wants to try to begin to write a play.,0
Mr. Corry might have to dismember the company more than he wants to dismember the company.,0
I like tea and you coffee.,1
"I want to try to begin to write a novel, and Mary to try to begin to write a play.",0
"Pictures of friends should make you smile, and of enemies frown.",1
"Now it has --especially for people my age.""",1
"Lauren can play the guitar, and Mike can play the guitar as well.",0
"You are hungry, and me too.",1
"I'll show you how to be sole into slavery, en in a year buy yo' ole mammy free ag'in.",0
"Maybe after the staffers explain their work to the Poles, they'd be willing to come back and do the same for the American people.",1
Irving maintained--and still does --that its actions were proper under its account agreements with customers.,1
"Yeah, some.",1
"""A lot of people think I will give away the store, but I can assure you I will not give away the store,"" he says.",0
The circus starts tomorrow.,0
"I would be a poet if I lived in Paris, but I don't live in Paris, so I won't be a poet.",0
"My sister lives in Utrecht and my brother, too.",1
"The Li family could apply for permission to do so, but hasn't tried.",1
"John always tried to finish reading a book in the evening, and Mary always tried to finish reading a newspaper in the evening.",0
"Bob found a plumber who fixed the sink, but I’m not sure with what.",1
"But there's a chance we might blacklist firms,"" said David Wilson, head of Penn Mutual's $100 million stock portfolio.",0
"I seemed to believe the boy, I didn't know why I believed the boy.",0
"The only fly in the Soviet ointment was the last-minute addition of a unilateral American caveat, that U.S. aid to the resistance would continue as long as Soviet aid to Kabul did continue.",0
"Mary has bought a car, but Carl hasn’t/has not.",1
"Some ate bread, and others rice.",1
"Then at 10:15 the Dow suddenly started to rebound, and when it shot upward it did shoot upward even faster than the early-morning fall.",0
"Ben might shower, but Jack can’t shower or Austin can't get dressed.",0
"Juan read War and Peace, but I think that Pedro did not read War and Peace.",0
Susan read War and Peace but Mary did not.,1
"Either my sister will eat the cookies, or my brother the cake.",1
"I want to try to begin to write a novel, and Mary to try to begin to write a play.",0
"They had left the company, many for good.",1
"If he does not, he will help realize Madison's fear in The Federalist No. 48 of a legislature ""everywhere extending the sphere of its activity and drawing all powers into its impetuous vortex.""",1
"We helped your friends, before we helped our friends.",0
"Since production costs were guaranteed, it didn't matter that a program couldn't be sold abroad or put into syndication, as most American programs are.",1
"Dark hints would be raised that parts of the administration hope Mr. Gorbachev would fail, just as they were when Vice President Quayle voiced similar sentiments.",1
"""Gold still acts as a haven when uncertainty prevails in the financial markets as it did prevail"" yesterday, she said.",0
She saw every animal at the zoo but he saw only some.,1
"Pictures of friends should make you smile, and pictures of enemies should make you frown.",0
"The bill also would give the SEC the power to close the markets, a discretion that former SEC Chairman David Ruder wanted but Mr. Breeden doesn't want.",0
"He says that the Chinese never asked him to convey their statements to President Bush, but that the White House spontaneously invited him to do convey their statements to President Bush.",0
"I thought and, I'm sure, others did think: ""You shouldn't have bothered.""",0
"Will Jimmy greet Jill first, or will Jill greet Jimmy first?",0
"Charles scratched his arm and Devin scratched his arm, too.",0
"If it does yield on these matters, the large number of right-wing whites, who oppose any concessions to the black majority, will step up their agitation and threats to take matters into their own hands.",0
"The average maturity for funds open only to institutions, considered by some to be a stronger indicator because those managers watch the market closely, reached a high point for the year--33 days.",0
"""A lot of people think I will give away the store, but I can assure you I will not,"" he says.",1
"It never hurt anyone, that is, unless the growth funds don't grow when you need them to grow.",0
"He has made a cake, and she has, too.",1
"Lauren can play the guitar, and Mike can play the violin.",0
"Now, Ben Rogers, do you want to do things regular, or don’t you?",1
"Yes, I will.",1
"Bailey Controls, based in Wickliffe, Ohio, makes computerized industrial controls systems.",0
He cleaned the apartment although he didn’t want to clean the apartment.,0
"She will high-five someone, but I don’t know who she will high-five.",0
"Both Dr. Mason and Dr. Sullivan oppose federal funding for abortion, as does President Bush, except in cases where a woman's life is threatened.",1
"Wells Rich declined to comment on the status of the account, as did the other agencies.",1
Eve gave a CD to Al and gave roses to Sue.,0
"Since production costs were guaranteed, it didn't matter that a program couldn't be sold abroad or put into syndication, as most American programs are sold abroad.",0
"Many felt Hearst kept the paper alive as long as it did keep the paper alive, if marginally, because of its place in family history.",0
They still are angry.,0
"China might stave off a crisis if it acts as forcefully as it did to arrest the 1985 decline, when Beijing slammed the brakes on foreign-exchange spending and devalued the currency.",1
He asked why.,1
"Congress closed this loophole last year, or thought it did clos this loophole last year.",0
And returns on cash investments may continue to exceed inflation by a wider margin than they did over the long-term past.,1
But even those numbers don't describe the situation as well as the athletes do describe the situation in their own words.,0
"More common chrysotile fibers are curly and are more easily rejected by the body, Dr. Mossman explained.",0
"Because you bought two donuts, I bought three donuts.",0
"They want to hire someone who speaks a Balkan language, but I don’t remember which Balkan language.",0
They didn't.,1
"Paris shares had a similar reaction, but most other European bourses posted gains, as did all major Asian and Pacific stock markets.",1
I want to try to begin to write a novel and Mary a play.,1
Why ought the pillory to be abolished?,0
"Yesterday, Joel Zweibel, an attorney for Eastern's creditors committee, declined to comment on whether the experts had ever been instructed to look at other choices and whether they now were asked not to.",1
"Sam doesn't play sousaphone, nor Medusa sarrussophone.",1
"But as astounding as the changes that have already occurred are, there is a fragility to glasnost.",1
"Mister Ed couldn’t read, but Arnold Ziffel could.",1
"Lauren can play the guitar, and Mike can play the guitar, too.",0
He isn't as well-known to clients as is Mr. Roman well-known to clients.,0
"Without this basic level of attention to reality, our policies on Cuba will continue to be as counterproductive as they have for 30 years.",1
"Despite the gloomy forecast, South Korea has recorded a trade surplus of $71 million so far this year.",0
Sviatoslav is pro-communist these days.,0
"""We have no useful information on whether users are at risk,"" said James A. Talcott of Boston's Dana-Farber Cancer Institute.",0
"Ivan plays krummhorn, Boris plays fluegelhorn, and Schwarz plays bassethorn.",0
"Yes, I will come back from the errand.",0
"Two of three Japanese employees submit suggestions to save money, increase efficiency and boost morale, while only 8% of American workers do submit suggestions to save money, increase efficiency and boost morale.",0
"To do consider prior to extradition whether the defendant will be treated fairly in a foreign court, the judge said, the U.S. courts must review the judicial process in the foreign country independently of the State Department's assessment.",0
"You are hungry, and I am hungry too.",0
I want to try to begin to write a novel and Mary to try to begin to write a play.,1
"His wife also works for the paper, as did his father work for the paper.",0
The pro-choice lobby doesn't.,1
"If the political establishment is reluctant to forgive sexual misadventures, the private sector sometimes will.",1
"Should I call you, or should you call me?",0
"Shearson, Merrill Lynch and Goldman Sachs say they do so only for customers, however.",1
You ought to had your jaws boxed; I hain’t been so put out since I don’t know when I been so put out.,0
You sunk just about as low as NBC did in its reporting on Korean life during last year's Olympics.,1
"""I think the market had been expecting the Fed to ease sooner and a little more than it has to date,"" said Robert Johnson, vice president of global markets for Bankers Trust Co.",1
"""There is no question that the situation is bad, but we may be painting a gloomier picture than we should,"" he said.",1
Irving maintained--and still does maintaine--that its actions were proper under its account agreements with customers.,0
"She pointed out that even after Monday's 10% decline, the Straits Times index is up 24% this year, so investors who bailed out generally did bail out profitably.",0
I visited everyone that you did visit.,0
"A former executive agreed that the departures don't reflect major problems, adding: ""If you see any company that grows as fast as Reebok did, it is going to have people coming and going.""",1
Guess who.,1
"At least, they both speak with strong accents, as do Jackie and Maddie speak with strong accents.",0
If human beings can't cut federal spending honestly--and they can't --let the computers do it.,1
"For years, he quietly stuck to the back accounting rooms, wearing a hat to work because everyone else did wear a hat to work.",0
"Lauren can play the guitar and Mike can, too.",1
"Bob found a plumber who fixed the sink, but I’m not sure with what the plumber fixed the sink.",0
"Why, she tried to learn you your book, she tried to learn you your manners, she tried to be good to you every way she knowed how to be good.",0
I called Sam.,0
"To do survive the 1990s, Bull is planting itself firmly in the U.S., where, says Mr. Lorentz, a lot of the best people and research are.",0
The federal government suspended sales of U.S. savings bonds because Congress hasn't lifted the ceiling on government debt.,0
"Investors switched trading focus quickly as they did Tuesday, reflecting uncertainty about long-term commitments to any issue or sector, traders said.",1
"I stole a book from Mary, and Peter stole kisses from Mary.",0
"Sam has done the work, and Bill, too.",1
"Moreover, Japanese offices tend to use computers less efficiently than American offices do use computers efficiently.",0
"Mary and Susan read a book right now, and Peter reads a newspaper.",0
But a secondary agenda among officials in the City of Angels was to learn about the disaster-contingency plans that work and those that don't.,1
"Mary and Susan read a book right now, and Peter a newspaper.",1
Of course it was.,1
"In July, Par and a 60%-owned unit agreed to plead guilty in that inquiry, as did another former Par official.",1
"If it does, the large number of right-wing whites, who oppose any concessions to the black majority, will step up their agitation and threats to take matters into their own hands.",1
"NOW YOU SEE IT, now you don't see it.",0
"Chris said yesterday that he knew it, and he said today that he knew it too.",0
"If I need to ask for money up front later, I will ask for money.",0
"In the new position he will oversee Mazda's U.S. sales, service, parts and marketing operations.",0
"There are no price wars, no competition.",1
But we're not making as many pyrotechnic devices as we used to.,1
"On days when prices are tumbling, they must be willing to buy shares from sellers when no one else will buy shares from sellers.",0
I give you my word.,1
"Simon quickly dropped the gold, and Jack the diamonds.",1
There is no asbestos in our products now.,0
The U.S. said it would fully support the resistance--and didn't.,1
Mary wants to buy a book and Jenny wants to buy a CD.,0
"Signs of a slowing economy are increasing pressure on the Federal Reserve to cut short-term interest rates, but it isn't clear whether the central bank will do so.",1
"Most dogs can smell fear, but Sparky could not.",1
"Preliminary tallies by the Trade and Industry Ministry showed another trade deficit in October, the fifth monthly setback this year, casting a cloud on South Korea's export-oriented economy.",0
Tom could see Lee but Mary could not.,1
"While recognizing that professional environmentalists may feel threatened, I intend to urge that UV-B be monitored whenever I can.",1
"Even though National Geographic offers far more readers than does a magazine like Smithsonian offer readers, ""the page costs you an arm and a leg to develop any frequency,"" says Harry Glass, New York media manager for Bozell Inc.",0
"She will hive-five Daniel, but I won’t.",1
"""By encouraging massive, routine, voluntary testing we can enable society to voluntarily segregate itself sexually into two groups: those who carry the virus and those who do not,"" the Indianapolis research organization said in a new report.",1
"If it does bid for all of Morgan Grenfell, the operation would be one of the largest foreign purchases of a U.K merchant bank.",0
"We helped your friends, before we helped ours.",1
"Lauren can play the guitar, and Mike as well.",1
"Lauren can play the guitar, and Mike the violin.",1
"When it's time for their biannual powwow, the nation's manufacturing titans typically jet off to the sunny confines of resort towns like Boca Raton and Hot Springs.",0
"He can swim, and she can, too.",1
The driver was killed and the passenger was severely wounded.,0
"I stole a book, and Peter kisses from Mary.",1
He was particularly happy that they would broadcast eight Chiefs games and eight with the Jets.,1
"A form of asbestos once used to make Kent cigarette filters has caused a high percentage of cancer deaths among a group of workers exposed to it more than 30 years ago, researchers reported.",0
"If it had been, he mighta hit it out.",1
"Boober should have eaten, and Squeaker should eat, too.",0
"Fed Chairman Greenspan said the central bank can wipe out inflation without causing a recession, but wiping out inflation will inflict short-term pain.",0
They lie - that's how.,1
"South Korea's economic boom, which began in 1986, stopped this year because of prolonged labor disputes, trade conflicts and sluggish exports.",0
"Juan read War and Peace, but I think that Pedro did not.",1
"No, about foreign policy.",1
He can't.,1
"Boober should have eaten, shouldn’t he have?",1
"The program-trading issue is heating up on Capitol Hill as it is on Wall Street, and several legislators want to grant the SEC the power to shut off the programs when trading becomes too volatile.",1
I think that Sam bakes the best cookies and Mary thinks that Reece bakes the worst cookies.,0
Dow Jones is not going to squeeze as hard as it could.,1
Or ever will see.,0
"It's not that we don't know how to teach our children to read, write and reckon, because we do know how to teach our children to read, write and reckon.",0
"He succeeds Terrence D. Daniels, formerly a W.R. Grace vice chairman, who resigned.",0
"Third and most important, Amex would charge me a far higher premium than other reputable companies would on a straight term policy for the same amount; I'd be paying so heavily just to have the option of getting my premiums back that I'd almost have to cancel to make the whole thing worthwhile.",1
"Barry could be drinking, but he shouldn’t be.",1
"Sue likes pasta and Peter does like pasta, too.",0
"Lauren can play the guitar, but Mike cannot play the guitar.",0
"The local government is discredited in the eyes of many residents for a variety of reasons, and congressmen read the same newspapers and watch the same TV newscasts as other people in the area do watch the same TV newscasts.",0
"Never once — just set there gazing with all his eyes at something else, I couldn’t tell what.",1
"I was helpful this time, and you too.",1
"Revenue-short states also are becoming more aggressive pursuers of tax delinquents, and perhaps none tracks them down with more relish than does New York track them down since it acquired an $80 million computer system in 1985.",0
"If she remains influential with Mr. Dinkins, as some suggest she will, his mayoralty may take on a more anti-development flavor.",1
"The question is, if group conflicts still exist (as undeniably they do exist), and if Mr. Mason's type of ethnic humor is passe, then what other means do we have for letting off steam?",0
Mr. Sim is confident that the drive to dominate certain niche markets will work at Barry Wright as it has worked at Applied.,0
"As a result, many economists were expecting the consumer price index to increase significantly more than it did.",1
"A Lorillard spokewoman said, ""This is an old story.""",0
"In particular, Mr. Coxon says, businesses are paying out a smaller percentage of their profits and cash flow in the form of dividends than they have paid out historically.",0
"Should I do it, or you?",1
"To the extent they did, their concern was to ensure fiscal accountability.",1
"You understand, the University decided emphatically that it was fiends who spoke in those Voices; it would need to prove that it was fiends who spoke in those Voices, and it did prove that it was fiends who spoke in those Voices.",0
It's a matter of being close to those suppliers; many of those companies don't know us as well as they should.,1
"And please, Michelle, when you sing the line in ""Makin' Whoopee,"" about another sunny, funny honeymoon, don't say ""funn-ih,"" the way Dylan would.",1
Me!,1
"And I said, 'You will.'",1
"But just as every previous NSC adviser has, Gen. Scowcroft now will have to mull at what point the NSC staff becomes too lean and too restrained.",1
"If Brazil devises an economic strategy allowing it to resume growth and service debt, this could lead it to open up and deregulate its sheltered economy, analysts say, just as Argentinian President Carlos Saul Menem has been doing even though he was elected on a populist platform.",1
Jorge thought he kissed everyone that Kevin did.,1
A Japanese apple called the Fuji is cropping up in orchards the way Hondas did on U.S. roads.,1
"She asked the kids to stay, and she asked the adults to stay too.",0
"If she remains influential with Mr. Dinkins, as some suggest she will remain influential with Mr. Dinkins, his mayoralty may take on a more anti-development flavor.",0
Connor has not done his homework.,0
"Dean Steinkuhler, a spectacularly bulked-up former lineman, confesses that he used 'em, and says other Huskers did use 'em too.",0
They worry that Mr. Breeden also will roll over when told to do roll over by the White House.,0
Susan likes her big red fish with a stripe and Tom likes his with spots.,1
But even that group knows some people don't use their machines as much as they should.,1
"Jeremy’s restraining order hasn’t already expired, has it already expired?",0
"When Susan brings her dog, Sam brings his too.",0
"To do so, the judge said, the U.S. courts must review the judicial process in the foreign country independently of the State Department's assessment.",1
"She knows a guy who has five dogs, but I don’t know how many cats the guy has.",0
"To do so, Bull is planting itself firmly in the U.S., where, says Mr. Lorentz, a lot of the best people and research are.",1
He did not go as far as he could have gone in tax reductions; indeed he combined them with increases in indirect taxes.,0
They didn't hold off.,0
We're talking about years ago before anyone heard of asbestos having any questionable properties.,0
"The next morning, with a police escort, busloads of executives and their wives raced to the Indianapolis Motor Speedway, unimpeded by traffic or red lights.",0
"""If you're going to be consistent and say it is a constitutionally protected right,"" he asks, ""how are you going to say an upscale woman who can drive to the hospital or clinic in a nice car has a constitutional right and someone who is not in great shape financially does not?""",1
"How soon Wang will stage a comeback, or if it will at all stage a comeback, are still matters of debate.",0
"But even if he agrees, Mr. Kemp doesn't write the nation's housing law--Congress does.",1
Encouragement is fine; compulsion is not.,1
"Some TV people doubt they will materialize and argue that even if they do, they won't offset the multimillion-dollar deficits that CBS could run up.",1
"And please, Michelle, when you sing the line in ""Makin' Whoopee,"" about another sunny, funny honeymoon, don't say ""funn-ih,"" the way Dylan would say ""funn-ih"".",0
"""If we had, it might have scared us off,"" he says.",1
"He has made a cake, and she has made a cake, too.",0
I visited everyone that you did.,1
"Even the Soviet Union has Peter the Great to rediscover, should it choose to rediscover Peter the Great.",0
"Officers of the company, a health-care concern, ""were very discouraged on Friday and felt they shouldn't go public; we felt they should go public,"" says Sanford Robertson, partner in the banking concern.",0
"""We feel we are doing everything we can,"" an Occidental spokesman says.",1
"""The only people who are flying are those who have to fly,"" said Frank Moore, chairman of the Australian Tourist Industry Association.",0
Why did you leave but didn’t tell me?,1
"Supposedly the IRS will sell off the assets of MPI, but before it can sell off the assets of MPI, a lowly IRS agent is called into the hospital room of Wylie Slaughter, the dying head of the Central Intelligence Agency.",0
"Mr. Roderick did adroitly dodged Mr. Icahn's first bullet by having USX redeem a series of guaranteed notes, a move that, in effect, raised the cost of a $7.19 billion Icahn bid by about $3 billion.",0
Factory payrolls fell in September. So did the Federal Reserve Board's industrial-production index fall.,0
"More stable industries were to build an economically viable infrastructure for the Moon movement in North America, as they had in Japan and South Korea.",1
"Charles scratched his arm and Devin did scratch his arm, too.",0
The average seven-day compound yield of the 400 taxable funds tracked by IBC's Money Fund Report eased a fraction of a percentage point to 8.45% from 8.47% for the week ended Tuesday.,0
Uncle John doesn’t have a spouse but uncle Bill does and she is very nice.,1
But a spokesman said the quake won't have as big a financial impact on Allstate as Hurricane Hugo did have as big a financial impact on Allstate.,0
"She will high-five someone, but I don’t know who.",1
"She did it first, and him too.",1
We've demonstrated that you can.,1
"Mr. Roderick did so by having USX redeem a series of guaranteed notes, a move that, in effect, raised the cost of a $7.19 billion Icahn bid by about $3 billion.",1
"The stock market reacted as Mr. Rahn did react, crumbling as it absorbed the news that Mr. Darman's strategy had been abandoned.",0
"He insisted, as he has before, that creditors would be paid in full under the plan.",1
"""There is no question that the situation is bad, but we may be painting a gloomier picture than we should paint a picture,"" he said.",0
"Wednesday's report from the purchasing agents will be watched to see if the index maintains a level below 50%, as it has for the past couple of months.",1
"When bank financing for the buy-out collapsed last week, so did UAL's stock.",1
More than a few CEOs say the red-carpet treatment tempts them to return to a heartland city for future meetings.,0
Like which are droppable and which are not.,1
"So why does Renaissance's computer like stocks with the Dow at 2653.28, where it closed yesterday, when it didn't like stocks with the Dow at 2200?",0
Why?,1
"I expect you to help, and you me.",1
"TW notes, as many junk issuers do note, that ""adjusted to eliminate non-cash charges"" TW would have run a cash surplus--in this case, of $56 million over six months.",0
Ramada has said it hopes to propose a new restructuring plan but hasn't indicated when it will do so.,1
"Sony uses mostly red and blue, with traces of yellow--and so does Justin use mostly red and blue, with traces of yellow, on the theory that kids prefer these colors.",0
Fred did three onerous tasks because Susan had done two.,1
"Mary will dine soup, and Peter will dine soup, too.",0
"She gave the dog a bone, and the man a flower.",1
"And the reason we don't want to is that effective education would require us to relinquish some cherished metaphysical beliefs about human nature in general and the human nature of young people in particular, as well as to violate some cherished vested interests.",1
"Most dogs can smell fear, but Sparky could not smell fear.",0
"Enough inflation can ultimately even wipe out the bond market, as it did wipe out the bond market in Britain in the 1970s, thereby crippling the economy.",0
"I believe we have to take a shot at getting as much done as we can through the court, through Justice and through state and federal regulatory agencies.",1
Billy.,1
Finmeccanica is an Italian state-owned holding company with interests in the mechanical engineering industry.,0
And ad agencies insist that they do work.,0
Jewelry makers rarely pay commissions and aren't expected to pay commissions anytime soon.,0
The refugees want to get asylum in Europe.,0
The U.S.S.R. would prolong a suspension of arms shipments to Nicaragua after the February election if the U.S. did likewise prolong a suspension of arms shipments with its allies in Central America.,0
"Doug should take a vow of silence, and Nick should, too.",1
"John likes tea, and Mary likes coffee.",0
Say when you will be back from the errand.,0
"I used to drink German beer, but I only drink Spanish now.",1
"The yield on six-month Treasury bills sold at Monday's auction, for example, rose to 8.04% from 7.90%.",0
You either believe Seymour can do it again or you don't.,1
"Lauren can play five instruments, and Mike can play six instruments.",0
"Sam doesn't play sousaphone, nor does Medusa play sarrussophone.",0
"In fact, he did; the quotes above are from Mr. Baker's speech of two weeks ago.",1
"Mary doesn't play softball, nor Susan volleyball.",1
This bill simply says that if you want to develop property on a barrier island you have to develop property on a barrier island without taxpayer support.,0
"European multinationals do likewise place native or native speakers in charge of subsidiaries overseas; even in America, their affiliates are usually run by American managers.",0
"John drank a tea, and Mary drank a coffee.",0
Sviatslav is pro-communist and Derzhinsky is anti-communist.,0
"She played soccer, and I did too.",1
"While the promises of big profits ought to set off warning bells, they often don't set off warning bells, in part because get-rich-quick tales have become embedded in American folklore.",0
"It employs 2,700 people and has annual revenue of about $370 million.",0
